"","basisOfRecord","scientificName","family","genus","decimalLongitude","decimalLatitude","stateProvince","year","month","country","catalogNumber","institutionCode","county","locality"
"3287","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.06166,33.710773,"California",2021,1,"United States of America","OBS1062581742","CLO","Orange","Bolsa Chica--Interpretive Center/Bolsa Bay"
"3288","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.065056,32.555016,"California",2021,1,"United States of America","OBS1056805452","CLO","San Diego","Dairy Mart Rd.--main pond"
"3289","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.29786,34.157684,"California",2021,1,"United States of America","OBS1046665618","CLO","Los Angeles","Bette Davis Picnic Area"
"3290","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.62663,38.548367,"California",2021,1,"United States of America","OBS1050381619","CLO","Yolo","Yolo Bypass Wildlife Area--Auto Tour Route"
"3291","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.132515,32.5662,"California",2021,1,"United States of America","OBS1063574316","CLO","San Diego","Seacoast Dr.--south end"
"3292","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.03789,33.709167,"California",2021,1,"United States of America","OBS1050352667","CLO","Orange","Parkside Ponds"
"3293","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.4286,38.27591,"California",2021,1,"United States of America","OBS1043823099","CLO","Sacramento","CA Sacramento, Cosumnes RP, Desmond Road"
"3294","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.06354,32.546196,"California",2021,1,"United States of America","OBS1062468118","CLO","San Diego","Tijuana River--south of sod farm"
"3295","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.6823,34.033386,"California",2021,1,"United States of America","OBS1041689161","CLO","Los Angeles","Malibu Lagoon"
"3296","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.69462,37.92515,"California",2021,1,"United States of America","OBS1041725593","CLO","Marin","546–600 Olema Bolinas Rd, Bolinas US-CA 37.92515, -122.69461"
"3297","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09231,37.561844,"California",2021,1,"United States of America","OBS1042719553","CLO","Alameda","Alameda Creek Trail--Coyote Hills Regional Park"
"3298","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.42312,38.275936,"California",2021,1,"United States of America","OBS1057097249","CLO","Sacramento","Cosumnes River Preserve, Elk Grove US-CA 38.27593, -121.42311"
"3299","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.8933,33.6263,"California",2021,1,"United States of America","OBS1060711671","CLO","Orange","Newport Aquatic Center"
"3300","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43949,38.265823,"California",2021,1,"United States of America","OBS1050989897","CLO","Sacramento","Cosumnes River Preserve"
"3301","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.0889,33.74983,"California",2021,1,"United States of America","OBS1061289690","CLO","Orange","NWS Seal Beach (restricted access)"
"3302","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.04475,33.6975,"California",2021,1,"United States of America","OBS1058895978","CLO","Orange","Bolsa Chica Ecological Reserve"
"3303","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.620804,38.55179,"California",2021,1,"United States of America","OBS1057124404","CLO","Yolo","Yolo Bypass Wildlife Area"
"3304","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.08245,33.981018,"California",2021,1,"United States of America","OBS1052112206","CLO","Los Angeles","San Gabriel Coastal Basin Spreading Grounds"
"3305","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.6823,34.033386,"California",2021,1,"United States of America","OBS1058041755","CLO","Los Angeles","Malibu Lagoon"
"3306","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.847496,33.444992,"California",2021,1,"United States of America","OBS1062684636","CLO","Riverside","Salton Sea SRA--Salt Creek Beach"
"3307","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.73231,38.087555,"California",2021,1,"United States of America","OBS1066679169","CLO","Marin","Nicasio Reservoir"
"3308","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.440544,38.265457,"California",2021,1,"United States of America","OBS1051607646","CLO","Sacramento","Cosumnes River Preserve, Galt US-CA 38.26546, -121.44055"
"3309","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.620804,38.55179,"California",2021,1,"United States of America","OBS1046505581","CLO","Yolo","Yolo Bypass Wildlife Area"
"3310","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.8418,35.344524,"California",2021,1,"United States of America","OBS1050429651","CLO","San Luis Obispo","Morro Bay SP--Marina/Boardwalk Trail"
"3311","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.06011,34.03189,"California",2021,1,"United States of America","OBS1045111571","CLO","Los Angeles","Legg Lake"
"3312","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.782036,39.448925,"California",2021,1,"United States of America","OBS1059397596","CLO","Butte","Wickman Rd--south of 162"
"3313","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.24738,37.752598,"California",2021,1,"United States of America","OBS1050117794","CLO","Alameda","Elsie Roemer Bird Sanctuary"
"3314","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1054454931","CLO","Riverside","Salton Sea--North Shore marina"
"3315","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.8418,35.344524,"California",2021,1,"United States of America","OBS1053145644","CLO","San Luis Obispo","Morro Bay SP--Marina/Boardwalk Trail"
"3316","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71748,38.665752,"California",2021,1,"United States of America","OBS1053174651","CLO","Yolo","Woodland/Davis WTP"
"3317","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.620804,38.55179,"California",2021,1,"United States of America","OBS1053231620","CLO","Yolo","Yolo Bypass Wildlife Area"
"3318","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.843475,38.91581,"California",2021,1,"United States of America","OBS1044343533","CLO","Yolo","Hwy 45--south of County Line Rd."
"3319","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.24738,37.752598,"California",2021,1,"United States of America","OBS1053208262","CLO","Alameda","Elsie Roemer Bird Sanctuary"
"3320","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.25007,37.521053,"California",2021,1,"United States of America","OBS1061969031","CLO","San Mateo","Nob Hill Pond"
"3321","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.62663,38.548367,"California",2021,1,"United States of America","OBS1056745440","CLO","Yolo","Yolo Bypass Wildlife Area--Auto Tour Route"
"3322","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3118,37.89233,"California",2021,1,"United States of America","OBS1057712076","CLO","Alameda","Albany Mudflats"
"3323","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.62663,38.548367,"California",2021,1,"United States of America","OBS1063982391","CLO","Yolo","Yolo Bypass Wildlife Area--Auto Tour Route"
"3324","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.36533,34.00861,"California",2021,1,"United States of America","OBS1043871843","CLO","Los Angeles","Kenneth Hahn SRA"
"3325","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.06153,33.711205,"California",2021,1,"United States of America","OBS1047353481","CLO","Orange","Bolsa Chica—Outer Bolsa Bay & Lower Mesa"
"3326","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.91488,33.503365,"California",2021,1,"United States of America","OBS1054515551","CLO","Riverside","Salton Sea SRA--Headquarters and Campground"
"3327","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.62081,38.54677,"California",2021,1,"United States of America","OBS1054814531","CLO","Yolo","Unnamed Road, Davis, California, US (38.547, -121.621)"
"3328","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.83614,39.32288,"California",2021,1,"United States of America","OBS1059689040","CLO","Butte","Gray Lodge Wildlife Area"
"3329","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.6823,34.033386,"California",2021,1,"United States of America","OBS1056582243","CLO","Los Angeles","Malibu Lagoon"
"3330","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.08245,33.981018,"California",2021,1,"United States of America","OBS1055463674","CLO","Los Angeles","San Gabriel Coastal Basin Spreading Grounds"
"3331","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3118,37.89233,"California",2021,1,"United States of America","OBS1044275430","CLO","Alameda","Albany Mudflats"
"3332","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27245,33.003563,"California",2021,1,"United States of America","OBS1062491678","CLO","San Diego","San Elijo Lagoon--Rios Ave. entrance"
"3333","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.0611,33.525513,"California",2021,1,"United States of America","OBS1057148060","CLO","Riverside","Salton Sea--Johnson St."
"3334","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.81743,36.86438,"California",2021,1,"United States of America","OBS1057268269","CLO","Santa Cruz","Pajaro Dunes--general area (private; permit access only)"
"3335","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.98808,37.216595,"California",2021,1,"United States of America","OBS1055980553","CLO","Santa Clara","Los Gatos Creek Trail--south of Main St."
"3336","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.95241,33.644623,"California",2021,1,"United States of America","OBS1045313404","CLO","Orange","Santa Ana River, Costa Mesa US-CA 33.64462, -117.95241"
"3337","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.81556,38.44532,"California",2021,1,"United States of America","OBS1047250443","CLO","Sonoma","Santa Rosa Creek Trail and Delta Pond (west of Willowside Rd)"
"3338","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.34608,40.575874,"California",2021,1,"United States of America","OBS1058030041","CLO","Humboldt","Russ Ranch Wetlands"
"3339","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.45073,33.96108,"California",2021,1,"United States of America","OBS1047852869","CLO","Los Angeles","Del Rey Lagoon Park"
"3340","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.117874,33.767723,"California",2021,1,"United States of America","OBS1046713091","CLO","Los Angeles","Sim's Pond Bio Preserve"
"3341","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09461,40.85736,"California",2021,1,"United States of America","OBS1045040669","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary"
"3342","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.88272,38.026897,"California",2021,1,"United States of America","OBS1058157244","CLO","Marin","Pt. Reyes--Limantour Beach Path"
"3343","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.90962,39.604992,"California",2021,1,"United States of America","OBS1057133364","CLO","Butte","Sacramento River NWR--Llano Seco Unit (viewing platform)"
"3344","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.11818,34.79012,"California",2021,1,"United States of America","OBS1051491856","CLO","Los Angeles","Piute Ponds (permit required)"
"3345","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22184,32.759228,"California",2021,1,"United States of America","OBS1050450678","CLO","San Diego","San Diego River--estuary (Old Sea World Dr.)"
"3346","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.6889,38.647747,"California",2021,1,"United States of America","OBS1051803077","CLO","Yolo","Conaway Ranch--CR25 near CR103"
"3347","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.20568,33.783142,"California",2021,1,"United States of America","OBS1041405818","CLO","Los Angeles","Los Angeles River--Anaheim St."
"3348","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.51249,37.93885,"California",2021,1,"United States of America","OBS1058547568","CLO","Marin","Corte Madera Marsh Ecological Reserve, Corte Madera US-CA 37.93885, -122.51249"
"3349","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.38379,37.723732,"California",2021,1,"United States of America","OBS1042567805","CLO","San Francisco","Candlestick SRA--Yosemite Slough restoration"
"3350","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.3753,36.180737,"California",2021,1,"United States of America","OBS1055254626","CLO","Tulare","Tulare WTP"
"3351","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.91519,33.50347,"California",2021,1,"United States of America","OBS1049605505","CLO","Riverside","Salton Sea State Recreation Area, Mecca US-CA 33.50347, -115.91519"
"3352","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62203,37.167942,"California",2021,1,"United States of America","OBS1059055383","CLO","Merced","Merced NWR--Auto Loop"
"3353","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.10445,37.459167,"California",2021,1,"United States of America","OBS1052366427","CLO","Santa Clara","Palo Alto Baylands"
"3354","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.045135,33.696514,"California",2021,1,"United States of America","OBS1048689609","CLO","Orange","Bolsa Chica--walkbridge/inner bay"
"3355","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.037865,33.70328,"California",2021,1,"United States of America","OBS1050335729","CLO","Orange","Bolsa Chica Wetlands"
"3356","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.78,37.19,"California",2021,1,"United States of America","OBS1058130856","CLO","Merced","San Luis NWR--Waterfowl Tour Route"
"3357","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.2022,33.793507,"California",2021,1,"United States of America","OBS1043266283","CLO","Los Angeles","2004 Golden Avenue, Long Beach, California, US (33.794, -118.202)"
"3358","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.96148,37.433464,"California",2021,1,"United States of America","OBS1053155435","CLO","Santa Clara","Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate"
"3359","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.540985,37.947445,"California",2021,1,"United States of America","OBS1049698717","CLO","Marin","Corte Madera Creek"
"3360","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3118,37.89233,"California",2021,1,"United States of America","OBS1050998180","CLO","Alameda","Albany Mudflats"
"3361","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.515656,38.166683,"California",2021,1,"United States of America","OBS1059660852","CLO","San Joaquin","Staten Island"
"3362","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.19654,37.6733,"California",2021,1,"United States of America","OBS1044255736","CLO","Stanislaus","San Joaquin NWR North (restricted access)"
"3363","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.46931,38.181187,"California",2021,1,"United States of America","OBS1054953627","CLO","Sonoma","San Pablo Bay Restoration Road"
"3364","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.045135,33.696514,"California",2021,1,"United States of America","OBS1062374937","CLO","Orange","Bolsa Chica--walkbridge/inner bay"
"3365","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.64352,35.779385,"California",2021,1,"United States of America","OBS1049050869","CLO","Kern","Evaporation Ponds (KER Co.)"
"3366","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09735,37.555523,"California",2021,1,"United States of America","OBS1047066077","CLO","Alameda","Coyote Hills Regional Park--Bayview Trail"
"3367","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.81556,38.44532,"California",2021,1,"United States of America","OBS1047133298","CLO","Sonoma","Santa Rosa Creek Trail and Delta Pond (west of Willowside Rd)"
"3368","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.21724,37.625042,"California",2021,1,"United States of America","OBS1050948843","CLO","Stanislaus","Pelican Rd.--flood plain"
"3369","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.84227,35.32174,"California",2021,1,"United States of America","OBS1047383372","CLO","San Luis Obispo","Sweet Springs Nature Preserve"
"3370","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.20546,33.786682,"California",2021,1,"United States of America","OBS1050335301","CLO","Los Angeles","Los Angeles River--Willow St to 7th St"
"3371","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.22569,38.297752,"California",2021,1,"United States of America","OBS1050497078","CLO","Mono","Bridgeport Reservoir"
